Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Ecoli	Multiple Genomes	No hits
Hte-APnd_009-Ex1-11G-lcwgs-1-T.clmp.fp2_r1_screen	2265.0	417.0	128.0	46.0	16.0	10.0	6.0	3.0	0.0	0.0	0.0	2934.0	59765.0
Hte-APnd_009-Ex1-11G-lcwgs-1-T.clmp.fp2_r2_screen	2287.0	425.0	118.0	51.0	14.0	7.0	7.0	2.0	0.0	0.0	0.0	2894.0	59785.0
Hte-APnd_010-Ex1-11H-lcwgs-1-T.clmp.fp2_r1_screen	1536.0	363.0	70.0	35.0	10.0	62.0	5.0	2.0	0.0	0.0	0.0	1919.0	47962.0
Hte-APnd_010-Ex1-11H-lcwgs-1-T.clmp.fp2_r2_screen	1572.0	398.0	80.0	31.0	8.0	64.0	4.0	3.0	0.0	0.0	0.0	1894.0	47910.0
Hte-APnd_011-Ex1-12A-lcwgs-1-T.clmp.fp2_r1_screen	2503.0	502.0	262.0	43.0	20.0	11.0	13.0	2.0	0.0	0.0	0.0	3021.0	83310.0
Hte-APnd_011-Ex1-12A-lcwgs-1-T.clmp.fp2_r2_screen	2571.0	555.0	264.0	55.0	23.0	22.0	9.0	3.0	0.0	0.0	0.0	2929.0	83256.0
Hte-APnd_012-Ex1-12B-lcwgs-1-T.clmp.fp2_r1_screen	75.0	15.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	209.0	2456.0
Hte-APnd_012-Ex1-12B-lcwgs-1-T.clmp.fp2_r2_screen	95.0	16.0	6.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	194.0	2448.0
Hte-APnd_013-Ex1-12C-lcwgs-1-T.clmp.fp2_r1_screen	1397.0	290.0	97.0	36.0	22.0	0.0	2.0	6.0	0.0	0.0	0.0	1508.0	43859.0
Hte-APnd_013-Ex1-12C-lcwgs-1-T.clmp.fp2_r2_screen	1399.0	277.0	89.0	26.0	9.0	6.0	2.0	5.0	0.0	0.0	0.0	1549.0	43855.0
Hte-APnd_014-Ex1-12D-lcwgs-1-T.clmp.fp2_r1_screen	323.0	47.0	15.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	346.0	3493.0
Hte-APnd_014-Ex1-12D-lcwgs-1-T.clmp.fp2_r2_screen	320.0	46.0	13.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	348.0	3498.0
Hte-APnd_015-Ex1-12E-lcwgs-1-T.clmp.fp2_r1_screen	970.0	414.0	70.0	33.0	25.0	11.0	5.0	3.0	0.0	0.0	0.0	1968.0	59766.0
Hte-APnd_015-Ex1-12E-lcwgs-1-T.clmp.fp2_r2_screen	978.0	432.0	74.0	44.0	13.0	8.0	5.0	5.0	0.0	0.0	0.0	1972.0	59734.0
Hte-APnd_016-Ex1-12F-lcwgs-1-T.clmp.fp2_r1_screen	2082.0	353.0	36.0	25.0	10.0	3.0	6.0	6.0	0.0	0.0	0.0	2249.0	41006.0
Hte-APnd_016-Ex1-12F-lcwgs-1-T.clmp.fp2_r2_screen	2102.0	362.0	47.0	25.0	15.0	8.0	4.0	3.0	0.0	0.0	0.0	2255.0	40955.0
Hte-APnd_017-Ex1-12G-lcwgs-1-T.clmp.fp2_r1_screen	1182.0	137.0	248.0	12.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	1025.0	15664.0
Hte-APnd_017-Ex1-12G-lcwgs-1-T.clmp.fp2_r2_screen	1163.0	131.0	257.0	5.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	1035.0	15675.0
Hte-APnd_018-Ex1-12H-lcwgs-1-T.clmp.fp2_r1_screen	4854.0	232.0	36.0	25.0	6.0	4.0	4.0	5.0	0.0	0.0	0.0	3096.0	37080.0
Hte-APnd_018-Ex1-12H-lcwgs-1-T.clmp.fp2_r2_screen	4965.0	247.0	39.0	22.0	10.0	6.0	4.0	5.0	0.0	0.0	0.0	3014.0	37030.0
Hte-APnd_019-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	16722.0	5730.0	518.0	550.0	178.0	64.0	67.0	39.0	3.0	0.0	0.0	21893.0	733857.0
Hte-APnd_019-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	16654.0	5790.0	518.0	552.0	171.0	47.0	68.0	43.0	0.0	0.0	0.0	21376.0	734402.0
Hte-APnd_020-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	6223.0	4146.0	432.0	379.0	136.0	62.0	51.0	22.0	1.0	0.0	0.0	17601.0	557860.0
Hte-APnd_020-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	6218.0	4057.0	418.0	393.0	173.0	57.0	39.0	17.0	0.0	0.0	0.0	17563.0	557978.0
Hte-APnd_021-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	1015.0	1220.0	126.0	98.0	54.0	17.0	23.0	6.0	0.0	0.0	0.0	4855.0	179324.0
Hte-APnd_021-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	1037.0	1194.0	144.0	119.0	47.0	10.0	21.0	11.0	0.0	0.0	0.0	4850.0	179305.0
Hte-APnd_022-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	1342.0	2248.0	320.0	230.0	123.0	29.0	34.0	10.0	1.0	1.0	0.0	8455.0	361244.0
Hte-APnd_022-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	1297.0	2229.0	320.0	209.0	124.0	26.0	33.0	11.0	0.0	0.0	0.0	8431.0	361357.0
Hte-APnd_023-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	4319.0	5060.0	550.0	602.0	216.0	59.0	84.0	21.0	1.0	0.0	0.0	21535.0	801651.0
Hte-APnd_023-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	4188.0	4886.0	575.0	579.0	210.0	48.0	75.0	22.0	2.0	0.0	0.0	21445.0	802068.0
Hte-APnd_024-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	1974.0	2951.0	506.0	297.0	142.0	40.0	50.0	17.0	1.0	0.0	0.0	13203.0	457958.0
Hte-APnd_024-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	1990.0	3019.0	469.0	295.0	135.0	27.0	55.0	14.0	4.0	0.0	0.0	13221.0	457910.0
Hte-APnd_025-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	15492.0	5405.0	1423.0	508.0	206.0	83.0	72.0	41.0	1.0	0.0	0.0	24292.0	702039.0
Hte-APnd_025-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	15355.0	5486.0	1435.0	469.0	196.0	74.0	76.0	39.0	1.0	0.0	0.0	24092.0	702339.0
Hte-APnd_026-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	1631.0	3180.0	731.0	350.0	139.0	42.0	49.0	21.0	1.0	0.0	0.0	12956.0	518902.0
Hte-APnd_026-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	1630.0	3169.0	739.0	355.0	158.0	56.0	52.0	23.0	0.0	0.0	0.0	12918.0	518902.0
Hte-APnd_027-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	9380.0	1856.0	902.0	520.0	41.0	19.0	15.0	8.0	0.0	0.0	0.0	9152.0	196816.0
Hte-APnd_027-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	9247.0	1891.0	893.0	508.0	43.0	25.0	24.0	9.0	0.0	0.0	0.0	9122.0	196947.0
Hte-APnd_028-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	12808.0	7932.0	1190.0	818.0	296.0	123.0	110.0	37.0	4.0	0.0	0.0	40090.0	901697.0
Hte-APnd_028-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	12717.0	7969.0	1156.0	780.0	288.0	109.0	101.0	40.0	1.0	0.0	0.0	39957.0	901987.0
Hte-APnd_029-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	5101.0	2907.0	400.0	285.0	94.0	25.0	42.0	12.0	1.0	0.0	0.0	11423.0	412315.0
Hte-APnd_029-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	4967.0	2963.0	406.0	271.0	97.0	36.0	42.0	13.0	1.0	0.0	0.0	11450.0	412359.0
Hte-APnd_030-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	5049.0	4643.0	616.0	482.0	201.0	70.0	55.0	18.0	3.0	0.0	0.0	17553.0	755180.0
Hte-APnd_030-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	4964.0	4688.0	609.0	489.0	225.0	57.0	68.0	27.0	4.0	0.0	0.0	17481.0	755258.0
Hte-APnd_031-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	7371.0	8586.0	1225.0	970.0	383.0	103.0	124.0	49.0	4.0	0.0	0.0	34698.0	1381145.0
Hte-APnd_031-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	7287.0	8525.0	1204.0	940.0	373.0	101.0	146.0	53.0	5.0	0.0	0.0	34305.0	1381719.0
Hte-APnd_032-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	6822.0	8850.0	1437.0	925.0	384.0	122.0	140.0	50.0	6.0	0.0	0.0	34924.0	1449405.0
Hte-APnd_032-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	6829.0	8990.0	1499.0	935.0	402.0	126.0	139.0	34.0	9.0	0.0	0.0	34697.0	1449405.0
Hte-ATaw_001-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	227.0	63.0	49.0	2.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	324.0	8990.0
Hte-ATaw_001-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	222.0	49.0	51.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	319.0	9012.0
Hte-ATaw_002-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	174.0	54.0	33.0	9.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	310.0	9389.0
Hte-ATaw_002-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	195.0	53.0	32.0	3.0	4.0	3.0	0.0	1.0	1.0	0.0	0.0	309.0	9375.0
Hte-ATaw_003-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	141.0	49.0	25.0	5.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	237.0	7715.0
Hte-ATaw_003-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	133.0	50.0	21.0	3.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	246.0	7720.0
Hte-ATaw_004-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	112.0	60.0	69.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	11103.0
Hte-ATaw_004-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	111.0	51.0	64.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	309.0	11087.0
Hte-ATaw_005-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	150.0	43.0	23.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	244.0	5982.0
Hte-ATaw_005-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	154.0	51.0	27.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.0	5969.0
Hte-ATaw_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	144.0	49.0	35.0	4.0	3.0	0.0	4.0	1.0	0.0	0.0	0.0	249.0	7200.0
Hte-ATaw_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	148.0	54.0	32.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	252.0	7195.0
Hte-ATaw_007-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	151.0	47.0	26.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	262.0	7504.0
Hte-ATaw_007-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	155.0	49.0	25.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	7480.0
Hte-ATaw_008-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	821.0	68.0	16.0	6.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	589.0	8752.0
Hte-ATaw_008-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	827.0	72.0	18.0	5.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	594.0	8727.0
Hte-ATaw_009-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	755.0	236.0	202.0	22.0	10.0	2.0	5.0	1.0	0.0	0.0	0.0	1021.0	35944.0
Hte-ATaw_009-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	778.0	203.0	189.0	19.0	10.0	4.0	5.0	2.0	0.0	0.0	0.0	1029.0	35959.0
Hte-ATaw_010-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	108.0	318.0	134.0	32.0	11.0	10.0	3.0	2.0	0.0	0.0	0.0	946.0	54872.0
Hte-ATaw_010-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	102.0	279.0	120.0	38.0	16.0	9.0	2.0	3.0	1.0	0.0	0.0	988.0	54878.0
Hte-ATaw_011-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	1917.0	2422.0	485.0	245.0	135.0	27.0	51.0	9.0	0.0	0.0	0.0	7309.0	443894.0
Hte-ATaw_011-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	1962.0	2370.0	477.0	258.0	130.0	35.0	34.0	4.0	1.0	0.0	0.0	7329.0	443894.0
Hte-ATaw_012-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	40.0	60.0	166.0	5.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	259.0	8679.0
Hte-ATaw_012-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	37.0	49.0	170.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	257.0	8697.0
Hte-ATaw_013-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	626.0	1849.0	350.0	189.0	108.0	15.0	24.0	7.0	0.0	0.0	0.0	5874.0	330861.0
Hte-ATaw_013-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	625.0	1870.0	360.0	186.0	97.0	29.0	32.0	12.0	1.0	0.0	0.0	5932.0	330759.0
Hte-ATaw_014-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	202.0	938.0	206.0	95.0	47.0	11.0	16.0	8.0	0.0	0.0	0.0	2882.0	164992.0
Hte-ATaw_014-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	181.0	1005.0	200.0	103.0	51.0	15.0	13.0	9.0	0.0	0.0	0.0	2913.0	164907.0
Hte-ATaw_015-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	243.0	477.0	189.0	40.0	22.0	10.0	6.0	2.0	1.0	0.0	0.0	1521.0	76446.0
Hte-ATaw_015-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	239.0	482.0	192.0	51.0	24.0	10.0	6.0	1.0	0.0	0.0	0.0	1498.0	76454.0
Hte-ATaw_016-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	114.0	105.0	123.0	11.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	415.0	17762.0
Hte-ATaw_016-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	111.0	112.0	118.0	5.0	14.0	2.0	1.0	3.0	0.0	0.0	0.0	428.0	17743.0
Hte-ATaw_017-Ex1-3A-lcwgs-1-T.clmp.fp2_r1_screen	273.0	118.0	54.0	13.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	592.0	20803.0
Hte-ATaw_017-Ex1-3A-lcwgs-1-T.clmp.fp2_r2_screen	280.0	151.0	60.0	16.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	591.0	20760.0
Hte-ATaw_018-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	46.0	66.0	12.0	3.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	213.0	9312.0
Hte-ATaw_018-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	42.0	62.0	15.0	7.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	234.0	9295.0
Hte-ATaw_019-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	60.0	191.0	40.0	16.0	11.0	4.0	2.0	0.0	0.0	0.0	0.0	480.0	28214.0
Hte-ATaw_019-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	55.0	162.0	41.0	8.0	7.0	7.0	1.0	1.0	0.0	0.0	0.0	493.0	28243.0
Hte-ATaw_020-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	131.0	177.0	107.0	19.0	14.0	2.0	3.0	0.0	0.0	0.0	0.0	617.0	33653.0
Hte-ATaw_020-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	138.0	176.0	102.0	15.0	10.0	2.0	2.0	2.0	0.0	0.0	0.0	644.0	33632.0
Hte-ATaw_021-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	161.0	305.0	84.0	26.0	14.0	2.0	3.0	3.0	0.0	0.0	0.0	1190.0	48416.0
Hte-ATaw_021-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	165.0	332.0	84.0	29.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	1161.0	48411.0
Hte-ATaw_022-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	330.0	949.0	125.0	100.0	53.0	11.0	11.0	5.0	0.0	0.0	0.0	3141.0	159896.0
Hte-ATaw_022-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	339.0	924.0	128.0	111.0	47.0	11.0	14.0	1.0	1.0	0.0	0.0	3149.0	159896.0
Hte-ATaw_023-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	92.0	83.0	29.0	12.0	8.0	2.0	4.0	1.0	0.0	0.0	0.0	415.0	18449.0
Hte-ATaw_023-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	92.0	112.0	26.0	12.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	427.0	18417.0
Hte-ATaw_024-Ex1-3H-lcwgs-1-T.clmp.fp2_r1_screen	650.0	1315.0	207.0	117.0	82.0	9.0	20.0	6.0	0.0	0.0	0.0	4031.0	230199.0
Hte-ATaw_024-Ex1-3H-lcwgs-1-T.clmp.fp2_r2_screen	633.0	1326.0	246.0	120.0	58.0	14.0	20.0	8.0	0.0	0.0	0.0	4036.0	230175.0
Hte-ATaw_025-Ex1-4A-lcwgs-1-T.clmp.fp2_r1_screen	6122.0	3278.0	518.0	353.0	153.0	46.0	51.0	18.0	0.0	0.0	0.0	11368.0	584921.0
Hte-ATaw_025-Ex1-4A-lcwgs-1-T.clmp.fp2_r2_screen	6081.0	3291.0	472.0	338.0	169.0	49.0	45.0	16.0	1.0	0.0	0.0	11445.0	584921.0
Hte-ATaw_026-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	181.0	776.0	132.0	93.0	38.0	18.0	6.0	4.0	0.0	0.0	0.0	2711.0	139998.0
Hte-ATaw_026-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	182.0	784.0	120.0	99.0	36.0	12.0	14.0	7.0	0.0	0.0	0.0	2763.0	139940.0
Hte-ATaw_027-Ex1-4C-lcwgs-1-T.clmp.fp2_r1_screen	1770.0	2187.0	341.0	198.0	121.0	22.0	24.0	18.0	0.0	0.0	0.0	6774.0	366591.0
Hte-ATaw_027-Ex1-4C-lcwgs-1-T.clmp.fp2_r2_screen	1725.0	2200.0	310.0	200.0	117.0	34.0	23.0	13.0	0.0	0.0	0.0	6795.0	366629.0
Hte-ATaw_028-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	195.0	812.0	205.0	102.0	48.0	21.0	13.0	3.0	0.0	0.0	0.0	3903.0	102006.0
Hte-ATaw_028-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	212.0	803.0	223.0	97.0	43.0	9.0	17.0	3.0	0.0	0.0	0.0	3905.0	101996.0
Hte-ATaw_029-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	2922.0	1571.0	5231.0	166.0	73.0	20.0	28.0	9.0	0.0	0.0	0.0	8122.0	270740.0
Hte-ATaw_029-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	2914.0	1580.0	5271.0	155.0	76.0	17.0	21.0	12.0	0.0	0.0	0.0	7952.0	270884.0
Hte-ATaw_030-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	2384.0	2463.0	393.0	241.0	133.0	25.0	41.0	16.0	1.0	0.0	0.0	9922.0	389008.0
Hte-ATaw_030-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	2375.0	2532.0	412.0	243.0	126.0	25.0	36.0	21.0	1.0	0.0	0.0	9808.0	389048.0
Hte-ATaw_031-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	6571.0	1299.0	173.0	134.0	41.0	7.0	12.0	6.0	0.0	0.0	0.0	8014.0	153969.0
Hte-ATaw_031-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	6562.0	1234.0	178.0	132.0	45.0	4.0	10.0	8.0	0.0	0.0	0.0	7982.0	154071.0
Hte-ATaw_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	462.0	1126.0	146.0	122.0	65.0	19.0	23.0	2.0	0.0	0.0	0.0	3925.0	195794.0
Hte-ATaw_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	480.0	1222.0	134.0	122.0	57.0	23.0	13.0	3.0	1.0	0.0	0.0	3855.0	195774.0
Hte-ATaw_033-Ex1-5A-lcwgs-1-T.clmp.fp2_r1_screen	7845.0	475.0	326.0	43.0	23.0	3.0	1.0	1.0	0.0	0.0	0.0	3338.0	78104.0
Hte-ATaw_033-Ex1-5A-lcwgs-1-T.clmp.fp2_r2_screen	7773.0	488.0	330.0	40.0	26.0	5.0	4.0	4.0	0.0	0.0	0.0	3277.0	78212.0
Hte-ATaw_034-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	1262.0	1716.0	237.0	175.0	92.0	21.0	23.0	13.0	0.0	0.0	0.0	5656.0	287414.0
Hte-ATaw_034-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	1253.0	1755.0	211.0	195.0	87.0	21.0	26.0	7.0	1.0	0.0	0.0	5639.0	287414.0
Hte-ATaw_035-Ex1-5C-lcwgs-1-T.clmp.fp2_r1_screen	1031.0	1198.0	198.0	122.0	55.0	12.0	13.0	7.0	0.0	0.0	0.0	4273.0	231314.0
Hte-ATaw_035-Ex1-5C-lcwgs-1-T.clmp.fp2_r2_screen	1011.0	1240.0	185.0	154.0	69.0	9.0	19.0	5.0	1.0	0.0	0.0	4240.0	231290.0
Hte-ATaw_036-Ex1-5D-lcwgs-1-T.clmp.fp2_r1_screen	603.0	1693.0	311.0	169.0	95.0	20.0	14.0	14.0	0.0	0.0	0.0	5329.0	319025.0
Hte-ATaw_036-Ex1-5D-lcwgs-1-T.clmp.fp2_r2_screen	597.0	1727.0	320.0	202.0	104.0	23.0	19.0	12.0	1.0	0.0	0.0	5276.0	318992.0
Hte-ATaw_037-Ex1-5E-lcwgs-1-T.clmp.fp2_r1_screen	113.0	84.0	29.0	7.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	370.0	13811.0
Hte-ATaw_037-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	114.0	82.0	27.0	5.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	374.0	13811.0
Hte-ATaw_038-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	1368.0	2740.0	818.0	316.0	187.0	27.0	39.0	14.0	0.0	0.0	0.0	10590.0	442545.0
Hte-ATaw_038-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	1400.0	2753.0	814.0	289.0	176.0	27.0	44.0	9.0	2.0	0.0	0.0	10493.0	442637.0
Hte-ATaw_039-Ex1-5G-lcwgs-1-T.clmp.fp2_r1_screen	179.0	125.0	27.0	9.0	10.0	2.0	1.0	0.0	0.0	0.0	0.0	454.0	18905.0
Hte-ATaw_039-Ex1-5G-lcwgs-1-T.clmp.fp2_r2_screen	197.0	128.0	26.0	10.0	7.0	4.0	1.0	3.0	0.0	0.0	0.0	464.0	18872.0
Hte-ATaw_040-Ex1-5H-lcwgs-1-T.clmp.fp2_r1_screen	242.0	79.0	15.0	5.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	414.0	13980.0
Hte-ATaw_040-Ex1-5H-lcwgs-1-T.clmp.fp2_r2_screen	242.0	106.0	12.0	3.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	398.0	13975.0
Hte-ATaw_041-Ex1-6A-lcwgs-1-T.clmp.fp2_r1_screen	24795.0	1192.0	43848.0	104.0	31.0	11.0	9.0	3.0	0.0	0.0	0.0	22007.0	152485.0
Hte-ATaw_041-Ex1-6A-lcwgs-1-T.clmp.fp2_r2_screen	24827.0	1152.0	43890.0	99.0	30.0	9.0	12.0	6.0	0.0	0.0	0.0	21462.0	152998.0
Hte-ATaw_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	2724.0	4327.0	134.0	295.0	21.0	2765.0	9.0	21.0	0.0	0.0	0.0	12673.0	326101.0
Hte-ATaw_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	2772.0	4293.0	142.0	263.0	26.0	2741.0	5.0	31.0	1.0	0.0	0.0	12625.0	326171.0
Hte-ATaw_043-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	2518.0	1464.0	278.0	142.0	81.0	17.0	18.0	8.0	0.0	0.0	0.0	8953.0	298514.0
Hte-ATaw_043-Ex1-6C-lcwgs-1-T.clmp.fp2_r2_screen	2573.0	1486.0	287.0	135.0	82.0	15.0	20.0	6.0	1.0	0.0	0.0	8874.0	298514.0
Hte-ATaw_044-Ex1-6D-lcwgs-1-T.clmp.fp2_r1_screen	9064.0	694.0	259.0	40.0	30.0	2.0	9.0	7.0	0.0	0.0	0.0	10185.0	91682.0
Hte-ATaw_044-Ex1-6D-lcwgs-1-T.clmp.fp2_r2_screen	8937.0	757.0	245.0	34.0	20.0	9.0	4.0	9.0	0.0	0.0	0.0	10073.0	91884.0
Hte-ATaw_045-Ex1-6E-lcwgs-1-T.clmp.fp2_r1_screen	5091.0	635.0	1955.0	36.0	22.0	9.0	5.0	4.0	0.0	0.0	0.0	5109.0	75986.0
Hte-ATaw_045-Ex1-6E-lcwgs-1-T.clmp.fp2_r2_screen	5008.0	654.0	1959.0	42.0	22.0	8.0	1.0	6.0	1.0	0.0	0.0	4970.0	76181.0
Hte-ATaw_046-Ex1-6F-lcwgs-1-T.clmp.fp2_r1_screen	9434.0	452.0	275.0	24.0	13.0	8.0	2.0	4.0	0.0	0.0	0.0	6652.0	75234.0
Hte-ATaw_046-Ex1-6F-lcwgs-1-T.clmp.fp2_r2_screen	9560.0	433.0	284.0	27.0	18.0	7.0	6.0	0.0	0.0	0.0	0.0	6593.0	75170.0
Hte-ATaw_047-Ex1-6G-lcwgs-1-T.clmp.fp2_r1_screen	17666.0	615.0	133.0	43.0	11.0	4.0	1.0	3.0	0.0	0.0	0.0	9946.0	106407.0
Hte-ATaw_047-Ex1-6G-lcwgs-1-T.clmp.fp2_r2_screen	17514.0	587.0	123.0	28.0	11.0	8.0	6.0	6.0	0.0	0.0	0.0	9910.0	106636.0
