Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Sgr-CMvi_023-Ex11B-lwgs-2-1.clmp.fp2_r1_screen	724.0	268.0	67.0	43.0	18.0	13.0	8.0	7.0	1.0	0.0	0.0	5348.0	48508.0
Sgr-CMvi_023-Ex11B-lwgs-2-1.clmp.fp2_r2_screen	754.0	262.0	59.0	38.0	20.0	16.0	7.0	7.0	0.0	0.0	0.0	5301.0	48541.0
Sgr-CMvi_024-Ex11H-lwgs-2-1.clmp.fp2_r1_screen	30251.0	12914.0	2883.0	1563.0	1054.0	818.0	351.0	124.0	13.0	0.0	0.0	237037.0	2467385.0
Sgr-CMvi_024-Ex11H-lwgs-2-1.clmp.fp2_r2_screen	30842.0	12981.0	2808.0	1523.0	1047.0	796.0	362.0	134.0	17.0	0.0	0.0	236223.0	2467660.0
Sgr-CMvi_025-Ex18G-lwgs-2-1.clmp.fp2_r1_screen	10581.0	6541.0	996.0	541.0	372.0	242.0	125.0	42.0	3.0	0.0	0.0	87735.0	901076.0
Sgr-CMvi_025-Ex18G-lwgs-2-1.clmp.fp2_r2_screen	10785.0	6544.0	946.0	544.0	338.0	240.0	113.0	41.0	2.0	0.0	0.0	87927.0	900774.0
Sgr-CMvi_027-Ex16H-lwgs-2-1.clmp.fp2_r1_screen	34964.0	38769.0	3039.0	1616.0	1102.0	809.0	357.0	143.0	7.0	0.0	0.0	291780.0	2639425.0
Sgr-CMvi_027-Ex16H-lwgs-2-1.clmp.fp2_r2_screen	35371.0	38997.0	3023.0	1693.0	1077.0	817.0	399.0	134.0	10.0	0.0	0.0	292571.0	2637919.0
Sgr-CMvi_028-Ex12A-lwgs-1-1.clmp.fp2_r1_screen	1695.0	1034.0	154.0	86.0	50.0	41.0	19.0	5.0	0.0	0.0	0.0	13867.0	125368.0
Sgr-CMvi_028-Ex12A-lwgs-1-1.clmp.fp2_r2_screen	1696.0	1042.0	170.0	98.0	46.0	41.0	11.0	8.0	0.0	0.0	0.0	13910.0	125297.0
Sgr-CMvi_030-Ex16B-lwgs-2-1.clmp.fp2_r1_screen	1321.0	565.0	122.0	71.0	26.0	31.0	15.0	12.0	0.0	0.0	0.0	9522.0	86090.0
Sgr-CMvi_030-Ex16B-lwgs-2-1.clmp.fp2_r2_screen	1388.0	583.0	119.0	66.0	42.0	30.0	17.0	8.0	0.0	0.0	0.0	9637.0	85885.0
Sgr-CMvi_032-Ex14A-lwgs-2-1.clmp.fp2_r1_screen	1680.0	378.0	143.0	94.0	50.0	28.0	15.0	4.0	0.0	0.0	0.0	12520.0	120280.0
Sgr-CMvi_032-Ex14A-lwgs-2-1.clmp.fp2_r2_screen	1690.0	399.0	140.0	82.0	44.0	37.0	16.0	4.0	0.0	0.0	0.0	12500.0	120280.0
Sgr-CMvi_033-Ex12F-lwgs-2-1.clmp.fp2_r1_screen	20034.0	15743.0	1807.0	986.0	749.0	526.0	212.0	84.0	5.0	0.0	0.0	177261.0	1574896.0
Sgr-CMvi_033-Ex12F-lwgs-2-1.clmp.fp2_r2_screen	20179.0	15722.0	1761.0	976.0	694.0	474.0	222.0	95.0	6.0	0.0	0.0	178174.0	1574000.0
Sgr-CMvi_034-Ex15B-lwgs-1-1.clmp.fp2_r1_screen	2456.0	498.0	195.0	116.0	75.0	61.0	27.0	22.0	0.0	0.0	0.0	17368.0	182078.0
Sgr-CMvi_034-Ex15B-lwgs-1-1.clmp.fp2_r2_screen	2405.0	503.0	221.0	146.0	84.0	52.0	17.0	15.0	0.0	0.0	0.0	17375.0	182078.0
Sgr-CMvi_036-Ex14C-lwgs-1-1.clmp.fp2_r1_screen	66831.0	1481.0	6473.0	3693.0	2518.0	1761.0	816.0	328.0	10.0	0.0	0.0	521992.0	5311115.0
Sgr-CMvi_036-Ex14C-lwgs-1-1.clmp.fp2_r2_screen	67885.0	1464.0	6371.0	3638.0	2516.0	1716.0	835.0	281.0	14.0	0.0	0.0	522958.0	5309340.0
Sgr-CMvi_038-Ex18A-lwgs-2-1.clmp.fp2_r1_screen	13752.0	35657.0	1053.0	583.0	383.0	322.0	111.0	57.0	4.0	0.0	0.0	133353.0	811894.0
Sgr-CMvi_038-Ex18A-lwgs-2-1.clmp.fp2_r2_screen	14009.0	35681.0	984.0	582.0	370.0	283.0	112.0	69.0	3.0	0.0	0.0	132982.0	812094.0
Sgr-CMvi_039-Ex11D-lwgs-2-1.clmp.fp2_r1_screen	9210.0	5381.0	827.0	450.0	307.0	214.0	94.0	45.0	1.0	0.0	0.0	85357.0	645078.0
Sgr-CMvi_039-Ex11D-lwgs-2-1.clmp.fp2_r2_screen	9518.0	5436.0	833.0	440.0	280.0	224.0	118.0	48.0	1.0	0.0	0.0	85362.0	644704.0
Sgr-CMvi_042-Ex12G-lwgs-2-1.clmp.fp2_r1_screen	12300.0	6641.0	1216.0	645.0	388.0	312.0	143.0	62.0	0.0	0.0	0.0	103081.0	946349.0
Sgr-CMvi_042-Ex12G-lwgs-2-1.clmp.fp2_r2_screen	12348.0	6640.0	1241.0	639.0	376.0	313.0	144.0	50.0	2.0	0.0	0.0	103892.0	945492.0
Sgr-CMvi_043-Ex12H-lwgs-1-1.clmp.fp2_r1_screen	3246.0	1819.0	303.0	181.0	103.0	76.0	28.0	20.0	0.0	0.0	0.0	23966.0	235332.0
Sgr-CMvi_043-Ex12H-lwgs-1-1.clmp.fp2_r2_screen	3286.0	1811.0	292.0	192.0	92.0	81.0	33.0	19.0	0.0	0.0	0.0	24042.0	235226.0
Sgr-CMvi_044-Ex13H-lwgs-1-1.clmp.fp2_r1_screen	3831.0	711.0	317.0	206.0	122.0	84.0	34.0	12.0	1.0	0.0	0.0	27275.0	276049.0
Sgr-CMvi_044-Ex13H-lwgs-1-1.clmp.fp2_r2_screen	3900.0	734.0	316.0	183.0	111.0	85.0	43.0	19.0	1.0	0.0	0.0	27417.0	275833.0
Sgr-CMvi_046-Ex11C-lwgs-2-1.clmp.fp2_r1_screen	31208.0	30883.0	2865.0	1532.0	995.0	787.0	332.0	160.0	8.0	0.0	0.0	277426.0	2403566.0
Sgr-CMvi_046-Ex11C-lwgs-2-1.clmp.fp2_r2_screen	31849.0	30997.0	2758.0	1514.0	1027.0	697.0	333.0	134.0	6.0	0.0	0.0	277156.0	2403291.0
Sgr-CMvi_047-Ex14B-lwgs-2-1.clmp.fp2_r1_screen	1623.0	237.0	153.0	78.0	37.0	36.0	12.0	9.0	0.0	0.0	0.0	11309.0	111906.0
Sgr-CMvi_047-Ex14B-lwgs-2-1.clmp.fp2_r2_screen	1680.0	241.0	139.0	70.0	43.0	38.0	14.0	6.0	0.0	0.0	0.0	11275.0	111894.0
Sgr-CMvi_049-Ex15F-lwgs-2-1.clmp.fp2_r1_screen	2102.0	929.0	190.0	115.0	57.0	55.0	14.0	11.0	0.0	0.0	0.0	14585.0	151019.0
Sgr-CMvi_049-Ex15F-lwgs-2-1.clmp.fp2_r2_screen	2149.0	928.0	187.0	117.0	69.0	52.0	16.0	9.0	0.0	0.0	0.0	14683.0	150867.0
Sgr-CMvi_051-Ex16A-lwgs-2-1.clmp.fp2_r1_screen	1426.0	694.0	126.0	78.0	36.0	30.0	12.0	6.0	0.0	0.0	0.0	10729.0	90381.0
Sgr-CMvi_051-Ex16A-lwgs-2-1.clmp.fp2_r2_screen	1450.0	700.0	121.0	79.0	44.0	28.0	15.0	9.0	0.0	0.0	0.0	10857.0	90215.0
Sgr-CMvi_052-Ex13B-lwgs-1-1.clmp.fp2_r1_screen	2077.0	269.0	162.0	107.0	47.0	35.0	19.0	9.0	0.0	0.0	0.0	14621.0	142227.0
Sgr-CMvi_052-Ex13B-lwgs-1-1.clmp.fp2_r2_screen	2071.0	273.0	168.0	111.0	49.0	54.0	18.0	10.0	0.0	0.0	0.0	14624.0	142195.0
Sgr-CMvi_053-Ex14F-lwgs-1-1.clmp.fp2_r1_screen	38118.0	1069.0	3654.0	2158.0	1418.0	990.0	469.0	192.0	7.0	0.0	0.0	275350.0	3402663.0
Sgr-CMvi_053-Ex14F-lwgs-1-1.clmp.fp2_r2_screen	38533.0	1082.0	3665.0	2110.0	1390.0	1002.0	464.0	157.0	9.0	0.0	0.0	275386.0	3402290.0
Sgr-CMvi_054-Ex11F-lwgs-2-1.clmp.fp2_r1_screen	38397.0	35671.0	3522.0	1974.0	1449.0	975.0	468.0	172.0	8.0	0.0	0.0	324033.0	3185809.0
Sgr-CMvi_054-Ex11F-lwgs-2-1.clmp.fp2_r2_screen	38578.0	35585.0	3608.0	1880.0	1457.0	1004.0	453.0	200.0	7.0	0.0	0.0	323179.0	3186527.0
Sgr-CMvi_055-Ex11G-lwgs-2-1.clmp.fp2_r1_screen	1234.0	537.0	116.0	68.0	29.0	28.0	8.0	6.0	0.0	0.0	0.0	9172.0	85836.0
Sgr-CMvi_055-Ex11G-lwgs-2-1.clmp.fp2_r2_screen	1231.0	496.0	114.0	67.0	37.0	27.0	16.0	2.0	0.0	0.0	0.0	9179.0	85865.0
Sgr-CMvi_056-Ex15A-lwgs-1-1.clmp.fp2_r1_screen	4621.0	714.0	441.0	252.0	132.0	116.0	66.0	26.0	0.0	0.0	0.0	34172.0	376102.0
Sgr-CMvi_056-Ex15A-lwgs-1-1.clmp.fp2_r2_screen	4650.0	714.0	456.0	239.0	161.0	102.0	48.0	20.0	0.0	0.0	0.0	34066.0	376186.0
Sgr-CMvi_057-Ex18D-lwgs-2-1.clmp.fp2_r1_screen	1797.0	380.0	139.0	84.0	55.0	32.0	13.0	12.0	0.0	0.0	0.0	12166.0	111632.0
Sgr-CMvi_057-Ex18D-lwgs-2-1.clmp.fp2_r2_screen	1693.0	374.0	157.0	91.0	42.0	37.0	17.0	3.0	0.0	0.0	0.0	12226.0	111670.0
Sgr-CMvi_058-Ex11E-lwgs-1-1.clmp.fp2_r1_screen	1534.0	567.0	130.0	87.0	48.0	31.0	8.0	8.0	1.0	0.0	0.0	11181.0	102599.0
Sgr-CMvi_058-Ex11E-lwgs-1-1.clmp.fp2_r2_screen	1548.0	592.0	141.0	83.0	44.0	37.0	17.0	6.0	1.0	0.0	0.0	11138.0	102587.0
Sgr-CMvi_060-Ex13G-lwgs-2-1.clmp.fp2_r1_screen	12275.0	8887.0	1118.0	627.0	422.0	314.0	141.0	49.0	2.0	0.0	0.0	108693.0	1002125.0
Sgr-CMvi_060-Ex13G-lwgs-2-1.clmp.fp2_r2_screen	12501.0	8960.0	1166.0	643.0	446.0	322.0	144.0	53.0	0.0	0.0	0.0	108633.0	1001785.0
Sgr-CMvi_061-Ex16D-lwgs-2-1.clmp.fp2_r1_screen	2655.0	1132.0	190.0	157.0	74.0	51.0	28.0	12.0	0.0	0.0	0.0	18888.0	171332.0
Sgr-CMvi_061-Ex16D-lwgs-2-1.clmp.fp2_r2_screen	2621.0	1161.0	223.0	164.0	69.0	59.0	23.0	15.0	0.0	0.0	0.0	19008.0	171176.0
Sgr-CMvi_063-Ex18B-lwgs-2-1.clmp.fp2_r1_screen	2525.0	1756.0	205.0	133.0	72.0	65.0	20.0	11.0	0.0	0.0	0.0	19291.0	180316.0
Sgr-CMvi_063-Ex18B-lwgs-2-1.clmp.fp2_r2_screen	2587.0	1767.0	209.0	144.0	72.0	48.0	25.0	12.0	0.0	0.0	0.0	19316.0	180214.0
Sgr-CMvi_064-Ex17A-lwgs-2-1.clmp.fp2_r1_screen	1318.0	328.0	107.0	70.0	31.0	19.0	12.0	4.0	0.0	0.0	0.0	10370.0	83066.0
Sgr-CMvi_064-Ex17A-lwgs-2-1.clmp.fp2_r2_screen	1334.0	346.0	103.0	69.0	41.0	35.0	9.0	8.0	0.0	0.0	0.0	10295.0	83085.0
Sgr-CMvi_065-Ex16F-lwgs-2-1.clmp.fp2_r1_screen	2242.0	1103.0	187.0	129.0	52.0	47.0	25.0	10.0	2.0	0.0	0.0	16254.0	152055.0
Sgr-CMvi_065-Ex16F-lwgs-2-1.clmp.fp2_r2_screen	2309.0	1116.0	176.0	141.0	59.0	37.0	24.0	8.0	1.0	0.0	0.0	16335.0	151900.0
Sgr-CMvi_066-Ex17D-lwgs-2-1.clmp.fp2_r1_screen	8070.0	3433.0	707.0	412.0	260.0	197.0	92.0	48.0	1.0	0.0	0.0	68175.0	551529.0
Sgr-CMvi_066-Ex17D-lwgs-2-1.clmp.fp2_r2_screen	8198.0	3514.0	731.0	374.0	272.0	212.0	105.0	31.0	2.0	0.0	0.0	68082.0	551403.0
Sgr-CMvi_067-Ex17E-lwgs-2-1.clmp.fp2_r1_screen	14480.0	22309.0	1335.0	693.0	525.0	335.0	162.0	71.0	5.0	0.0	0.0	126607.0	1105609.0
Sgr-CMvi_067-Ex17E-lwgs-2-1.clmp.fp2_r2_screen	14588.0	22367.0	1290.0	671.0	519.0	339.0	140.0	70.0	3.0	0.0	0.0	126790.0	1105354.0
Sgr-CMvi_070-Ex13D-lwgs-2-1.clmp.fp2_r1_screen	19018.0	13134.0	1700.0	937.0	662.0	454.0	212.0	76.0	3.0	0.0	0.0	160330.0	1525875.0
Sgr-CMvi_070-Ex13D-lwgs-2-1.clmp.fp2_r2_screen	19303.0	13061.0	1686.0	987.0	648.0	447.0	234.0	74.0	3.0	0.0	0.0	160256.0	1525702.0
Sgr-CMvi_071-Ex15C-lwgs-2-1.clmp.fp2_r1_screen	2442.0	1144.0	195.0	108.0	63.0	50.0	22.0	21.0	1.0	0.0	0.0	17193.0	174145.0
Sgr-CMvi_071-Ex15C-lwgs-2-1.clmp.fp2_r2_screen	2394.0	1153.0	211.0	134.0	72.0	61.0	19.0	27.0	0.0	0.0	0.0	17305.0	174008.0
Sgr-CMvi_072-Ex18E-lwgs-2-1.clmp.fp2_r1_screen	1732.0	365.0	145.0	78.0	60.0	33.0	16.0	6.0	2.0	0.0	0.0	12949.0	113362.0
Sgr-CMvi_072-Ex18E-lwgs-2-1.clmp.fp2_r2_screen	1712.0	372.0	148.0	98.0	53.0	40.0	17.0	6.0	0.0	0.0	0.0	12940.0	113362.0
Sgr-CMvi_074-Ex15G-lwgs-2-1.clmp.fp2_r1_screen	5741.0	2434.0	492.0	290.0	164.0	130.0	70.0	34.0	1.0	0.0	0.0	43845.0	438488.0
Sgr-CMvi_074-Ex15G-lwgs-2-1.clmp.fp2_r2_screen	5897.0	2459.0	520.0	278.0	156.0	141.0	95.0	37.0	0.0	0.0	0.0	43815.0	438291.0
Sgr-CMvi_076-Ex17G-lwgs-2-1.clmp.fp2_r1_screen	12348.0	11624.0	1126.0	665.0	442.0	311.0	151.0	61.0	1.0	0.0	0.0	108220.0	1007713.0
Sgr-CMvi_076-Ex17G-lwgs-2-1.clmp.fp2_r2_screen	12792.0	11535.0	1097.0	640.0	401.0	304.0	132.0	57.0	1.0	0.0	0.0	109018.0	1006685.0
Sgr-CMvi_077-Ex14E-lwgs-1-1.clmp.fp2_r1_screen	11667.0	753.0	1072.0	627.0	446.0	285.0	141.0	47.0	2.0	0.0	0.0	85232.0	882786.0
Sgr-CMvi_077-Ex14E-lwgs-1-1.clmp.fp2_r2_screen	11833.0	759.0	1080.0	663.0	399.0	307.0	134.0	53.0	1.0	0.0	0.0	84650.0	883179.0
Sgr-CMvi_083-Ex12E-lwgs-2-1.clmp.fp2_r1_screen	9211.0	7666.0	4335.0	464.0	275.0	203.0	90.0	33.0	5.0	0.0	0.0	79288.0	643621.0
Sgr-CMvi_083-Ex12E-lwgs-2-1.clmp.fp2_r2_screen	9372.0	7659.0	4347.0	438.0	261.0	213.0	120.0	40.0	3.0	0.0	0.0	79415.0	643323.0
Sgr-CMvi_084-Ex14G-lwgs-2-1.clmp.fp2_r1_screen	8120.0	2899.0	762.0	438.0	271.0	187.0	92.0	38.0	0.0	0.0	0.0	63583.0	642906.0
Sgr-CMvi_084-Ex14G-lwgs-2-1.clmp.fp2_r2_screen	8380.0	2859.0	718.0	479.0	273.0	206.0	91.0	50.0	0.0	0.0	0.0	63693.0	642547.0
Sgr-CMvi_085-Ex15E-lwgs-2-1.clmp.fp2_r1_screen	2497.0	1053.0	230.0	127.0	68.0	49.0	23.0	18.0	0.0	0.0	0.0	17448.0	175304.0
Sgr-CMvi_085-Ex15E-lwgs-2-1.clmp.fp2_r2_screen	2505.0	1041.0	227.0	152.0	69.0	56.0	20.0	26.0	0.0	0.0	0.0	17436.0	175285.0
Sgr-CMvi_086-Ex15D-lwgs-2-1.clmp.fp2_r1_screen	2574.0	1038.0	217.0	131.0	77.0	73.0	22.0	17.0	0.0	0.0	0.0	16993.0	170527.0
Sgr-CMvi_086-Ex15D-lwgs-2-1.clmp.fp2_r2_screen	2556.0	1017.0	215.0	134.0	89.0	54.0	28.0	23.0	1.0	0.0	0.0	17044.0	170508.0
Sgr-CMvi_087-Ex16G-lwgs-2-1.clmp.fp2_r1_screen	4971.0	4830.0	435.0	229.0	165.0	110.0	50.0	19.0	2.0	0.0	0.0	38039.0	351553.0
Sgr-CMvi_087-Ex16G-lwgs-2-1.clmp.fp2_r2_screen	4944.0	4723.0	398.0	234.0	147.0	132.0	47.0	27.0	2.0	0.0	0.0	38036.0	351713.0
Sgr-CMvi_088-Ex12D-lwgs-2-1.clmp.fp2_r1_screen	9153.0	6079.0	882.0	503.0	301.0	225.0	113.0	52.0	1.0	0.0	0.0	76055.0	738757.0
Sgr-CMvi_088-Ex12D-lwgs-2-1.clmp.fp2_r2_screen	9306.0	6085.0	825.0	471.0	343.0	255.0	110.0	39.0	1.0	0.0	0.0	76595.0	738091.0
Sgr-CMvi_089-Ex17C-lwgs-2-1.clmp.fp2_r1_screen	3511.0	2276.0	286.0	161.0	112.0	79.0	35.0	10.0	0.0	0.0	0.0	27556.0	240151.0
Sgr-CMvi_089-Ex17C-lwgs-2-1.clmp.fp2_r2_screen	3498.0	2204.0	300.0	157.0	110.0	64.0	39.0	20.0	2.0	0.0	0.0	27714.0	240069.0
Sgr-CMvi_092-Ex13F-lwgs-2-1.clmp.fp2_r1_screen	3171.0	597.0	297.0	173.0	111.0	82.0	41.0	15.0	0.0	0.0	0.0	23926.0	243217.0
Sgr-CMvi_092-Ex13F-lwgs-2-1.clmp.fp2_r2_screen	3161.0	601.0	281.0	156.0	99.0	52.0	41.0	12.0	0.0	0.0	0.0	24227.0	243000.0
