Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-AMvi_040-Ex1-1C-lcwgs-2-T.2	14.883897982489529	45.0	150.0	27.27272727272727	7881.0	
Hte-AMvi_041-Ex1-1D-lcwgs-2-T.1	18.62940785096474	45.0	150.0	27.27272727272727	9018.0	
Hte-AMvi_041-Ex1-1D-lcwgs-2-T.2	18.41871811931692	45.0	150.0	27.27272727272727	9018.0	
Hte-AMvi_042-Ex1-1E-lcwgs-2-T.1	20.47461023104377	45.0	150.0	36.36363636363637	15971.0	
Hte-AMvi_042-Ex1-1E-lcwgs-2-T.2	20.39947404670967	45.0	150.0	36.36363636363637	15971.0	
Hte-AMvi_043-Ex1-1F-lcwgs-2-T.1	15.564918110610009	45.0	150.0	18.181818181818183	16852.0	
Hte-AMvi_043-Ex1-1F-lcwgs-2-T.2	15.3572276287681	46.0	150.0	18.181818181818183	16852.0	
Hte-AMvi_044-Ex1-1G1B-lcwgs-2and3-T.1	11.132086516229108	46.0	150.0	18.181818181818183	68334.0	
Hte-AMvi_044-Ex1-1G1B-lcwgs-2and3-T.2	10.731114818392015	46.0	150.0	18.181818181818183	68334.0	
Hte-AMvi_045-Ex1-1H-lcwgs-2-T.1	22.153311833291994	46.0	150.0	36.36363636363637	8062.0	
Hte-AMvi_045-Ex1-1H-lcwgs-2-T.2	22.24013892334409	47.0	150.0	36.36363636363637	8062.0	
Hte-AMvi_046-Ex1-2A-lcwgs-2-T.1	12.293328146275044	45.0	150.0	27.27272727272727	5141.0	
Hte-AMvi_046-Ex1-2A-lcwgs-2-T.2	12.215522271931533	46.0	150.0	27.27272727272727	5141.0	
Hte-AMvi_047-Ex1-2B-lcwgs-2-T.1	9.951328597737444	44.0	150.0	18.181818181818183	15204.0	
Hte-AMvi_047-Ex1-2B-lcwgs-2-T.2	9.6093133385951	45.0	150.0	18.181818181818183	15204.0	
Hte-AMvi_048-Ex1-2G-lcwgs-1-T.1	11.525690750503031	44.0	150.0	18.181818181818183	452684.0	
Hte-AMvi_048-Ex1-2G-lcwgs-1-T.2	10.891253341407293	44.0	150.0	18.181818181818183	452684.0	
Hte-AMvi_049-Ex1-2H-lcwgs-1-T.1	13.804452191726924	47.0	150.0	27.27272727272727	211152.0	
Hte-AMvi_049-Ex1-2H-lcwgs-1-T.2	12.811774071342825	47.0	150.0	27.27272727272727	211152.0	
Hte-AMvi_050-Ex1-3A-lcwgs-1-T.1	24.391362373546215	45.0	150.0	18.181818181818183	175937.0	
Hte-AMvi_050-Ex1-3A-lcwgs-1-T.2	22.979160746091026	45.0	150.0	27.27272727272727	175937.0	
Hte-AMvi_051-Ex1-3B-lcwgs-1-T.1	11.973416228963458	44.0	150.0	27.27272727272727	9329.0	
Hte-AMvi_051-Ex1-3B-lcwgs-1-T.2	12.26283631686141	45.0	150.0	36.36363636363637	9329.0	
Hte-AMvi_052-Ex1-3C-lcwgs-1-T.1	14.264224156110728	46.0	150.0	18.181818181818183	71129.0	
Hte-AMvi_052-Ex1-3C-lcwgs-1-T.2	13.408033291625074	46.0	150.0	27.27272727272727	71129.0	
Hte-AMvi_053-Ex1-3D-lcwgs-1-T.1	13.110065704951523	48.0	150.0	27.27272727272727	286524.0	
Hte-AMvi_053-Ex1-3D-lcwgs-1-T.2	12.275924765979923	48.0	150.0	27.27272727272727	286524.0	
Hte-AMvi_054-Ex1-3E-lcwgs-1-T.1	17.075406601082378	47.0	150.0	18.181818181818183	627932.0	
Hte-AMvi_054-Ex1-3E-lcwgs-1-T.2	16.01504506435134	48.0	150.0	18.181818181818183	627932.0	
Hte-AMvi_055-Ex1-3F-lcwgs-1-T.1	16.765627241500752	45.0	150.0	18.181818181818183	877045.0	
Hte-AMvi_055-Ex1-3F-lcwgs-1-T.2	15.662579201570807	45.0	150.0	18.181818181818183	877045.0	
Hte-AMvi_056-Ex1-3G-lcwgs-1-T.1	25.172280433032384	45.0	150.0	18.181818181818183	668995.0	
Hte-AMvi_056-Ex1-3G-lcwgs-1-T.2	23.017887721357027	45.0	150.0	18.181818181818183	668995.0	
Hte-AMvi_057-Ex1-3H-lcwgs-1-T.1	16.677253184191585	47.0	150.0	18.181818181818183	583083.0	
Hte-AMvi_057-Ex1-3H-lcwgs-1-T.2	15.620823134515476	47.0	150.0	18.181818181818183	583083.0	
Hte-AMvi_058-Ex1-4A-lcwgs-1-T.1	13.416444479061639	47.0	150.0	27.27272727272727	295379.0	
Hte-AMvi_058-Ex1-4A-lcwgs-1-T.2	12.458994667588996	47.0	150.0	27.27272727272727	295379.0	
Hte-AMvi_059-Ex1-4B-lcwgs-1-T.1	17.941178140841103	45.0	150.0	27.27272727272727	237393.0	
Hte-AMvi_059-Ex1-4B-lcwgs-1-T.2	17.29292894332471	45.0	150.0	18.181818181818183	237393.0	
Hte-AMvi_060-Ex1-4C-lcwgs-1-T.1	14.338891250631747	44.0	150.0	27.27272727272727	341118.0	
Hte-AMvi_060-Ex1-4C-lcwgs-1-T.2	13.769106995887654	44.0	150.0	18.181818181818183	341118.0	
Hte-AMvi_061-Ex1-4D-lcwgs-1-T.1	14.165946370110163	47.0	150.0	18.181818181818183	444009.0	
Hte-AMvi_061-Ex1-4D-lcwgs-1-T.2	13.395551156157708	47.0	150.0	18.181818181818183	444009.0	
Hte-APnd_001-Ex1-10G-lcwgs-1-T.1	13.591128456091866	43.0	150.0	18.181818181818183	158561.0	
Hte-APnd_001-Ex1-10G-lcwgs-1-T.2	13.305777898614707	43.0	150.0	18.181818181818183	158561.0	
Hte-APnd_002-Ex1-10H-lcwgs-1-T.1	12.944492627927147	54.0	150.0	36.36363636363637	13836.0	
Hte-APnd_002-Ex1-10H-lcwgs-1-T.2	11.4411679676207	54.0	150.0	27.27272727272727	13836.0	
Hte-APnd_003-Ex1-11A-lcwgs-1-T.1	11.809127722447187	45.0	150.0	27.27272727272727	9137.0	
Hte-APnd_003-Ex1-11A-lcwgs-1-T.2	10.791288168983257	45.0	150.0	27.27272727272727	9137.0	
Hte-APnd_004-Ex1-11B-lcwgs-1-T.1	10.266535044422511	45.0	150.0	27.27272727272727	7091.0	
Hte-APnd_004-Ex1-11B-lcwgs-1-T.2	9.420392046255827	45.0	150.0	27.27272727272727	7091.0	
Hte-APnd_005-Ex1-11C-lcwgs-1-T.1	12.092744951383693	45.0	150.0	18.181818181818183	33425.0	
Hte-APnd_005-Ex1-11C-lcwgs-1-T.2	11.335826477187737	45.0	150.0	18.181818181818183	33425.0	
Hte-APnd_006-Ex1-11D-lcwgs-1-T.1	14.443593411296831	45.0	150.0	18.181818181818183	129875.0	
Hte-APnd_006-Ex1-11D-lcwgs-1-T.2	14.011418238945055	45.0	150.0	18.181818181818183	129875.0	
Hte-APnd_007-Ex1-11E-lcwgs-1-T.1	21.25000187459976	44.0	150.0	18.181818181818183	197724.0	
Hte-APnd_007-Ex1-11E-lcwgs-1-T.2	20.525823346155747	44.0	150.0	18.181818181818183	197724.0	
Hte-APnd_008-Ex1-11F-lcwgs-1-T.1	15.682034515581677	43.0	150.0	18.181818181818183	96652.0	
Hte-APnd_008-Ex1-11F-lcwgs-1-T.2	14.96502917684063	44.0	150.0	18.181818181818183	96652.0	
Hte-APnd_009-Ex1-11G-lcwgs-1-T.1	14.48263027295286	44.0	150.0	18.181818181818183	80600.0	
Hte-APnd_009-Ex1-11G-lcwgs-1-T.2	13.878411910669968	44.0	150.0	18.181818181818183	80600.0	
Hte-APnd_010-Ex1-11H-lcwgs-1-T.1	10.075883210211572	43.0	150.0	18.181818181818183	59697.0	
Hte-APnd_010-Ex1-11H-lcwgs-1-T.2	9.727456991138581	43.0	150.0	18.181818181818183	59697.0	
Hte-APnd_011-Ex1-12A-lcwgs-1-T.1	12.315166674683724	41.0	150.0	18.181818181818183	103945.0	
Hte-APnd_011-Ex1-12A-lcwgs-1-T.2	11.715811246332194	41.0	150.0	18.181818181818183	103945.0	
Hte-APnd_012-Ex1-12B-lcwgs-1-T.1	11.780495079033699	45.0	150.0	27.27272727272727	3353.0	
Hte-APnd_012-Ex1-12B-lcwgs-1-T.2	9.841932597673733	45.0	150.0	27.27272727272727	3353.0	
Hte-APnd_013-Ex1-12C-lcwgs-1-T.1	15.730871878559157	45.0	150.0	18.181818181818183	58827.0	
Hte-APnd_013-Ex1-12C-lcwgs-1-T.2	14.95231781324901	45.0	150.0	18.181818181818183	58827.0	
Hte-APnd_014-Ex1-12D-lcwgs-1-T.1	13.850207000376372	49.0	150.0	27.27272727272727	5314.0	
Hte-APnd_014-Ex1-12D-lcwgs-1-T.2	12.250658637561159	49.0	150.0	27.27272727272727	5314.0	
Hte-APnd_015-Ex1-12E-lcwgs-1-T.1	16.82239464782002	43.0	150.0	18.181818181818183	79519.0	
Hte-APnd_015-Ex1-12E-lcwgs-1-T.2	16.198644349149262	43.0	150.0	18.181818181818183	79519.0	
Hte-APnd_016-Ex1-12F-lcwgs-1-T.1	17.691206155863426	44.0	150.0	18.181818181818183	57961.0	
Hte-APnd_016-Ex1-12F-lcwgs-1-T.2	16.976932765135174	44.0	150.0	18.181818181818183	57961.0	
Hte-APnd_017-Ex1-12G-lcwgs-1-T.1	16.187806587245973	48.0	150.0	18.181818181818183	22832.0	
Hte-APnd_017-Ex1-12G-lcwgs-1-T.2	15.355641205325853	48.0	150.0	18.181818181818183	22832.0	
Hte-APnd_018-Ex1-12H-lcwgs-1-T.1	14.639309845985565	48.0	150.0	27.27272727272727	56683.0	
Hte-APnd_018-Ex1-12H-lcwgs-1-T.2	14.159448159060034	48.0	150.0	27.27272727272727	56683.0	
Hte-APnd_019-Ex1-1A-lcwgs-1-T.1	17.554272234505305	43.0	150.0	18.181818181818183	1048537.0	
Hte-APnd_019-Ex1-1A-lcwgs-1-T.2	16.14658174126886	43.0	150.0	27.27272727272727	1048537.0	
Hte-APnd_020-Ex1-1B-lcwgs-1-T.1	18.490033218152917	43.0	150.0	18.181818181818183	805967.0	
Hte-APnd_020-Ex1-1B-lcwgs-1-T.2	17.43588953373883	44.0	150.0	18.181818181818183	805967.0	
Hte-APnd_021-Ex1-1C-lcwgs-1-T.1	15.043554824454802	43.0	150.0	18.181818181818183	240715.0	
Hte-APnd_021-Ex1-1C-lcwgs-1-T.2	14.358439972061689	43.0	150.0	18.181818181818183	240715.0	
Hte-APnd_022-Ex1-1D-lcwgs-1-T.1	13.048237667418476	43.0	150.0	18.181818181818183	467947.0	
Hte-APnd_022-Ex1-1D-lcwgs-1-T.2	12.602202424315038	43.0	150.0	18.181818181818183	467947.0	
Hte-APnd_023-Ex1-1E-lcwgs-1-T.1	19.115806926147698	44.0	150.0	18.181818181818183	1183165.0	
Hte-APnd_023-Ex1-1E-lcwgs-1-T.2	18.010281580636516	44.0	150.0	18.181818181818183	1183165.0	
Hte-APnd_024-Ex1-1F-lcwgs-1-T.1	18.19297169475611	43.0	150.0	18.181818181818183	660271.0	
Hte-APnd_024-Ex1-1F-lcwgs-1-T.2	16.910983434149713	43.0	150.0	18.181818181818183	660271.0	
Hte-APnd_025-Ex1-1G-lcwgs-1-T.1	16.04868718400246	43.0	150.0	18.181818181818183	957638.0	
Hte-APnd_025-Ex1-1G-lcwgs-1-T.2	15.24515006870132	43.0	150.0	18.181818181818183	957638.0	
Hte-APnd_026-Ex1-1H-lcwgs-1-T.1	22.331507432326546	43.0	150.0	18.181818181818183	757400.0	
Hte-APnd_026-Ex1-1H-lcwgs-1-T.2	20.888587317066694	43.0	150.0	18.181818181818183	757400.0	
Hte-APnd_027-Ex1-2A-lcwgs-1-T.1	14.279141828421672	44.0	150.0	18.181818181818183	272358.0	
Hte-APnd_027-Ex1-2A-lcwgs-1-T.2	13.275128042595966	44.0	150.0	18.181818181818183	272358.0	
Hte-APnd_028-Ex1-2B-lcwgs-1-T.1	20.152741306493283	42.0	150.0	18.181818181818183	1342472.0	
Hte-APnd_028-Ex1-2B-lcwgs-1-T.2	18.920132648794066	43.0	150.0	18.181818181818183	1342472.0	
Hte-APnd_029-Ex1-2C-lcwgs-1-T.1	14.359119957892958	42.0	150.0	9.090909090909092	556017.0	
Hte-APnd_029-Ex1-2C-lcwgs-1-T.2	13.505964112143246	42.0	150.0	9.090909090909092	556017.0	
Hte-APnd_030-Ex1-2D-lcwgs-1-T.1	16.772034370680544	43.0	150.0	18.181818181818183	1070173.0	
Hte-APnd_030-Ex1-2D-lcwgs-1-T.2	15.850357199586512	43.0	150.0	18.181818181818183	1070173.0	
Hte-APnd_031-Ex1-2E-lcwgs-1-T.1	31.412351936161343	44.0	150.0	18.181818181818183	2343283.0	
Hte-APnd_031-Ex1-2E-lcwgs-1-T.2	30.050583714148672	44.0	150.0	18.181818181818183	2343283.0	
Hte-APnd_032-Ex1-2F-lcwgs-1-T.1	24.862665303523684	43.0	150.0	18.181818181818183	2147405.0	
Hte-APnd_032-Ex1-2F-lcwgs-1-T.2	23.508134880164008	43.0	150.0	18.181818181818183	2147405.0	
Hte-ATaw_001-Ex1-1A-lcwgs-1-T.1	26.661926768574475	46.0	150.0	45.45454545454545	14065.0	
Hte-ATaw_001-Ex1-1A-lcwgs-1-T.2	24.89868467827941	46.0	150.0	36.36363636363637	14065.0	
Hte-ATaw_002-Ex1-1B-lcwgs-1-T.1	25.023077469289206	45.0	150.0	27.27272727272727	14083.0	
Hte-ATaw_002-Ex1-1B-lcwgs-1-T.2	23.411204998934892	45.0	150.0	36.36363636363637	14083.0	
Hte-ATaw_003-Ex1-1C-lcwgs-1-T.1	30.611436717883734	45.0	150.0	45.45454545454545	12626.0	
Hte-ATaw_003-Ex1-1C-lcwgs-1-T.2	27.974021859654684	45.0	150.0	45.45454545454545	12626.0	
Hte-ATaw_004-Ex1-1D-lcwgs-1-T.1	24.81661838131049	44.0	150.0	36.36363636363637	16223.0	
Hte-ATaw_004-Ex1-1D-lcwgs-1-T.2	23.072181470751403	45.0	150.0	45.45454545454545	16223.0	
Hte-ATaw_005-Ex1-1E-lcwgs-1-T.1	34.654850746268664	46.0	150.0	45.45454545454545	10720.0	
Hte-ATaw_005-Ex1-1E-lcwgs-1-T.2	31.986940298507463	47.0	150.0	45.45454545454545	10720.0	
Hte-ATaw_006-Ex1-1F-lcwgs-1-T.1	30.70131600866233	46.0	150.0	36.36363636363637	12006.0	
Hte-ATaw_006-Ex1-1F-lcwgs-1-T.2	28.852240546393475	46.0	150.0	45.45454545454545	12006.0	
Hte-ATaw_007-Ex1-1G-lcwgs-1-T.1	34.1245165693486	46.0	150.0	45.45454545454545	13187.0	
Hte-ATaw_007-Ex1-1G-lcwgs-1-T.2	31.781299764920007	46.0	150.0	45.45454545454545	13187.0	
Hte-ATaw_008-Ex1-1H-lcwgs-1-T.1	27.921734531993664	48.0	150.0	27.27272727272727	15128.0	
Hte-ATaw_008-Ex1-1H-lcwgs-1-T.2	26.196456901110523	48.0	150.0	36.36363636363637	15128.0	
Hte-ATaw_009-Ex1-2A-lcwgs-1-T.1	15.08282287982054	43.0	150.0	18.181818181818183	46364.0	
Hte-ATaw_009-Ex1-2A-lcwgs-1-T.2	13.991458890518501	43.0	150.0	18.181818181818183	46364.0	
Hte-ATaw_010-Ex1-2B-lcwgs-1-T.1	12.927790718509229	43.0	150.0	18.181818181818183	66972.0	
Hte-ATaw_010-Ex1-2B-lcwgs-1-T.2	12.281251866451655	43.0	150.0	18.181818181818183	66972.0	
Hte-ATaw_011-Ex1-2C-lcwgs-1-T.1	8.905375895091197	43.0	150.0	18.181818181818183	532341.0	
Hte-ATaw_011-Ex1-2C-lcwgs-1-T.2	8.617876221860186	43.0	150.0	18.181818181818183	532341.0	
Hte-ATaw_012-Ex1-2D-lcwgs-1-T.1	26.784799004173692	45.0	150.0	45.45454545454545	13657.0	
Hte-ATaw_012-Ex1-2D-lcwgs-1-T.2	24.87369114739694	45.0	150.0	45.45454545454545	13657.0	
Hte-ATaw_013-Ex1-2E-lcwgs-1-T.1	10.738971351204896	45.0	150.0	18.181818181818183	409211.0	
Hte-ATaw_013-Ex1-2E-lcwgs-1-T.2	10.333263095197722	45.0	150.0	18.181818181818183	409211.0	
Hte-ATaw_014-Ex1-2F-lcwgs-1-T.1	16.899635380347704	43.0	150.0	18.181818181818183	199533.0	
Hte-ATaw_014-Ex1-2F-lcwgs-1-T.2	16.476455105399282	43.0	150.0	18.181818181818183	199533.0	
Hte-ATaw_015-Ex1-2G-lcwgs-1-T.1	14.263951924693231	43.0	150.0	18.181818181818183	95184.0	
Hte-ATaw_015-Ex1-2G-lcwgs-1-T.2	13.57476046394352	44.0	150.0	18.181818181818183	95184.0	
Hte-ATaw_016-Ex1-2H-lcwgs-1-T.1	21.119838872104737	45.0	150.0	18.181818181818183	24825.0	
Hte-ATaw_016-Ex1-2H-lcwgs-1-T.2	19.97985901309164	45.0	150.0	27.27272727272727	24825.0	
Hte-ATaw_017-Ex1-3A-lcwgs-1-T.1	19.646829810900996	44.0	150.0	27.27272727272727	28768.0	
Hte-ATaw_017-Ex1-3A-lcwgs-1-T.2	18.305061179087872	44.0	150.0	27.27272727272727	28768.0	
Hte-ATaw_018-Ex1-3B-lcwgs-1-T.1	25.753001474408478	45.0	150.0	36.36363636363637	14243.0	
Hte-ATaw_018-Ex1-3B-lcwgs-1-T.2	23.77308151372604	45.0	150.0	45.45454545454545	14243.0	
Hte-ATaw_019-Ex1-3C-lcwgs-1-T.1	17.099191052717302	43.0	150.0	27.27272727272727	36838.0	
Hte-ATaw_019-Ex1-3C-lcwgs-1-T.2	15.842336717519956	43.0	150.0	18.181818181818183	36838.0	
Hte-ATaw_020-Ex1-3D-lcwgs-1-T.1	16.320427358232124	45.0	150.0	18.181818181818183	43804.0	
Hte-ATaw_020-Ex1-3D-lcwgs-1-T.2	15.176696192128574	45.0	150.0	18.181818181818183	43804.0	
Hte-ATaw_021-Ex1-3E-lcwgs-1-T.1	16.19868011929691	44.0	150.0	18.181818181818183	63036.0	
Hte-ATaw_021-Ex1-3E-lcwgs-1-T.2	15.110413097277743	44.0	150.0	18.181818181818183	63036.0	
Hte-ATaw_022-Ex1-3F-lcwgs-1-T.1	18.36655400330062	44.0	150.0	18.181818181818183	197172.0	
Hte-ATaw_022-Ex1-3F-lcwgs-1-T.2	17.77252401527953	44.0	150.0	18.181818181818183	197172.0	
Hte-ATaw_023-Ex1-3G-lcwgs-1-T.1	24.113790421157915	45.0	150.0	27.27272727272727	26997.0	
Hte-ATaw_023-Ex1-3G-lcwgs-1-T.2	22.461755009815903	45.0	150.0	36.36363636363637	26997.0	
Hte-ATaw_024-Ex1-3H-lcwgs-1-T.1	10.152351491384707	43.0	150.0	18.181818181818183	275948.0	
Hte-ATaw_024-Ex1-3H-lcwgs-1-T.2	9.749755893606306	43.0	150.0	18.181818181818183	275948.0	
Hte-ATaw_025-Ex1-4A-lcwgs-1-T.1	9.698679706826255	43.0	150.0	18.181818181818183	710490.0	
Hte-ATaw_025-Ex1-4A-lcwgs-1-T.2	9.15059900603545	43.0	150.0	18.181818181818183	710490.0	
Hte-ATaw_026-Ex1-4B-lcwgs-1-T.1	13.385814998581552	43.0	150.0	18.181818181818183	166516.0	
Hte-ATaw_026-Ex1-4B-lcwgs-1-T.2	12.97088022393281	43.0	150.0	18.181818181818183	166516.0	
Hte-ATaw_027-Ex1-4C-lcwgs-1-T.1	9.159270630610976	43.0	150.0	18.181818181818183	439501.0	
Hte-ATaw_027-Ex1-4C-lcwgs-1-T.2	8.810701064049141	43.0	150.0	18.181818181818183	439501.0	
Hte-ATaw_028-Ex1-4D-lcwgs-1-T.1	12.385949668944377	42.0	150.0	18.181818181818183	125249.0	
Hte-ATaw_028-Ex1-4D-lcwgs-1-T.2	11.831893110352254	42.0	150.0	18.181818181818183	125249.0	
Hte-ATaw_029-Ex1-4E-lcwgs-1-T.1	12.758447591460083	45.0	150.0	18.181818181818183	355018.0	
Hte-ATaw_029-Ex1-4E-lcwgs-1-T.2	12.17165379613671	46.0	150.0	18.181818181818183	355018.0	
Hte-ATaw_030-Ex1-4F-lcwgs-1-T.1	14.83888563997472	45.0	150.0	18.181818181818183	520641.0	
Hte-ATaw_030-Ex1-4F-lcwgs-1-T.2	14.199442206199492	45.0	150.0	18.181818181818183	520641.0	
Hte-ATaw_031-Ex1-4G-lcwgs-1-T.1	18.180550079816996	46.0	150.0	18.181818181818183	224982.0	
Hte-ATaw_031-Ex1-4G-lcwgs-1-T.2	17.273493995724934	47.0	150.0	18.181818181818183	224982.0	
Hte-ATaw_032-Ex1-4H-lcwgs-1-T.1	10.392566306101202	44.0	150.0	18.181818181818183	236186.0	
Hte-ATaw_032-Ex1-4H-lcwgs-1-T.2	10.059215496129497	44.0	150.0	18.181818181818183	236186.0	
Hte-ATaw_033-Ex1-5A-lcwgs-1-T.1	11.602355961640114	48.0	150.0	18.181818181818183	105944.0	
Hte-ATaw_033-Ex1-5A-lcwgs-1-T.2	10.94351732991015	48.0	150.0	18.181818181818183	105944.0	
Hte-ATaw_034-Ex1-5B-lcwgs-1-T.1	11.51284032937626	45.0	150.0	27.27272727272727	359759.0	
Hte-ATaw_034-Ex1-5B-lcwgs-1-T.2	11.030480054379211	45.0	150.0	18.181818181818183	359759.0	
Hte-ATaw_035-Ex1-5C-lcwgs-1-T.1	10.634752195313368	45.0	150.0	18.181818181818183	283464.0	
Hte-ATaw_035-Ex1-5C-lcwgs-1-T.2	10.1886134273022	45.0	150.0	18.181818181818183	283464.0	
Hte-ATaw_036-Ex1-5D-lcwgs-1-T.1	9.43930259806848	45.0	150.0	18.181818181818183	386103.0	
Hte-ATaw_036-Ex1-5D-lcwgs-1-T.2	9.119746251826399	45.0	150.0	18.181818181818183	386103.0	
Hte-ATaw_037-Ex1-5E-lcwgs-1-T.1	22.09889505524724	45.0	150.0	27.27272727272727	20001.0	
Hte-ATaw_037-Ex1-5E-lcwgs-1-T.2	20.288985550722458	45.0	150.0	36.36363636363637	20001.0	
Hte-ATaw_038-Ex1-5F-lcwgs-1-T.1	11.849122020786922	46.0	150.0	18.181818181818183	566163.0	
Hte-ATaw_038-Ex1-5F-lcwgs-1-T.2	11.294808062949016	46.0	150.0	18.181818181818183	566163.0	
Hte-ATaw_039-Ex1-5G-lcwgs-1-T.1	20.77144674323769	45.0	150.0	27.27272727272727	26729.0	
Hte-ATaw_039-Ex1-5G-lcwgs-1-T.2	19.039245763028916	45.0	150.0	27.27272727272727	26729.0	
Hte-ATaw_040-Ex1-5H-lcwgs-1-T.1	20.786796968488233	45.0	150.0	27.27272727272727	20056.0	
Hte-ATaw_040-Ex1-5H-lcwgs-1-T.2	19.33585959313922	45.0	150.0	27.27272727272727	20056.0	
Hte-ATaw_041-Ex1-6A-lcwgs-1-T.1	9.37740731787784	47.0	150.0	18.181818181818183	285019.0	
Hte-ATaw_041-Ex1-6A-lcwgs-1-T.2	8.830033372041314	47.0	150.0	18.181818181818183	285019.0	
Hte-ATaw_042-Ex1-6B-lcwgs-1-T.1	8.96741034319345	42.0	150.0	18.181818181818183	404902.0	
Hte-ATaw_042-Ex1-6B-lcwgs-1-T.2	8.429972946294171	42.0	150.0	18.181818181818183	404902.0	
Hte-ATaw_043-Ex1-6C-lcwgs-1-T.1	12.377959234910747	45.0	150.0	18.181818181818183	379034.0	
Hte-ATaw_043-Ex1-6C-lcwgs-1-T.2	11.791925190393243	45.0	150.0	18.181818181818183	379034.0	
Hte-ATaw_044-Ex1-6D-lcwgs-1-T.1	16.493444169073115	51.0	150.0	27.27272727272727	136687.0	
Hte-ATaw_044-Ex1-6D-lcwgs-1-T.2	15.660616306142515	51.0	150.0	27.27272727272727	136687.0	
Hte-ATaw_045-Ex1-6E-lcwgs-1-T.1	15.849778365981678	49.0	150.0	27.27272727272727	110317.0	
Hte-ATaw_045-Ex1-6E-lcwgs-1-T.2	14.914292448126758	49.0	150.0	27.27272727272727	110317.0	
Hte-ATaw_046-Ex1-6F-lcwgs-1-T.1	14.212488765094818	51.0	150.0	27.27272727272727	112373.0	
Hte-ATaw_046-Ex1-6F-lcwgs-1-T.2	13.476546857341177	51.0	150.0	27.27272727272727	112373.0	
Hte-ATaw_047-Ex1-6G-lcwgs-1-T.1	15.043750126955274	52.0	150.0	27.27272727272727	160636.0	
Hte-ATaw_047-Ex1-6G-lcwgs-1-T.2	14.363193485398128	52.0	150.0	27.27272727272727	160636.0	
Hte-ATaw_048-Ex1-6H-lcwgs-1-T.1	13.774048938422268	49.0	150.0	18.181818181818183	64244.0	
Hte-ATaw_048-Ex1-6H-lcwgs-1-T.2	12.922607558682515	49.0	150.0	18.181818181818183	64244.0	
Hte-ATaw_049-Ex1-7A-lcwgs-1-T.1	23.344843116649145	45.0	150.0	36.36363636363637	13322.0	
Hte-ATaw_049-Ex1-7A-lcwgs-1-T.2	20.99534604413752	45.0	150.0	45.45454545454545	13322.0	
Hte-ATaw_050-Ex1-7B-lcwgs-1-T.1	22.097892001155074	45.0	150.0	36.36363636363637	13852.0	
Hte-ATaw_050-Ex1-7B-lcwgs-1-T.2	19.939358937337573	46.0	150.0	36.36363636363637	13852.0	
Hte-ATaw_051-Ex1-7C-lcwgs-1-T.1	15.893093595372505	48.0	150.0	18.181818181818183	86094.0	
Hte-ATaw_051-Ex1-7C-lcwgs-1-T.2	14.742026157455797	48.0	150.0	18.181818181818183	86094.0	
Hte-ATaw_052-Ex1-7D-lcwgs-1-T.1	18.36043674390696	45.0	150.0	18.181818181818183	160864.0	
Hte-ATaw_052-Ex1-7D-lcwgs-1-T.2	17.464899432863135	45.0	150.0	18.181818181818183	160864.0	
Hte-ATaw_053-Ex1-7E-lcwgs-1-T.1	15.463427110292656	45.0	150.0	18.181818181818183	127889.0	
Hte-ATaw_053-Ex1-7E-lcwgs-1-T.2	14.643095541909773	46.0	150.0	18.181818181818183	127889.0	
Hte-ATaw_054-Ex1-7F-lcwgs-1-T.1	16.809426109283393	51.0	150.0	27.27272727272727	147053.0	
Hte-ATaw_054-Ex1-7F-lcwgs-1-T.2	16.02209440759914	51.0	150.0	27.27272727272727	147053.0	
Hte-ATaw_055-Ex1-7G-lcwgs-1-T.1	24.66242606851914	46.0	150.0	27.27272727272727	17922.0	
Hte-ATaw_055-Ex1-7G-lcwgs-1-T.2	22.000892757504744	46.0	150.0	36.36363636363637	17922.0	
Hte-ATaw_056-Ex1-7H-lcwgs-1-T.1	9.259588728095423	57.0	150.0	27.27272727272727	371178.0	
Hte-ATaw_056-Ex1-7H-lcwgs-1-T.2	8.954748434951014	57.0	150.0	27.27272727272727	371178.0	
Hte-ATaw_057-Ex1-8A-lcwgs-1-T.1	21.576812977099237	45.0	150.0	36.36363636363637	16768.0	
Hte-ATaw_057-Ex1-8A-lcwgs-1-T.2	19.829437022900763	45.0	150.0	36.36363636363637	16768.0	
Hte-ATaw_058-Ex1-8B-lcwgs-1-T.1	14.629005930119632	44.0	150.0	18.181818181818183	96794.0	
Hte-ATaw_058-Ex1-8B-lcwgs-1-T.2	13.770481641424055	44.0	150.0	18.181818181818183	96794.0	
Hte-ATaw_059-Ex1-8C-lcwgs-1-T.1	15.268196122597004	44.0	150.0	27.27272727272727	222800.0	
Hte-ATaw_059-Ex1-8C-lcwgs-1-T.2	14.631677527673403	44.0	150.0	18.181818181818183	222800.0	
Hte-ATaw_060-Ex1-8D-lcwgs-1-T.1	16.73124189822461	41.0	150.0	18.181818181818183	193087.0	
Hte-ATaw_060-Ex1-8D-lcwgs-1-T.2	16.275854455535764	41.0	150.0	18.181818181818183	193087.0	
